date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-01 00:00:00,27.4,23.7,31.4,0.3,,,4.2,,1012.3,
2022-01-02 00:00:00,27.6,24.6,32,0,,,5.7,,1011.3,
2022-01-03 00:00:00,26.8,24.5,32.1,7.6,,,6.2,,1010.9,
2022-01-04 00:00:00,27.3,23.4,31.3,7.4,,,6.7,,1011.7,
2022-01-05 00:00:00,27.3,24.1,31.1,,,,6.5,,1012.2,
2022-01-06 00:00:00,28.3,24.6,33.4,0,,,6.3,,1010.8,
2022-01-07 00:00:00,28.3,25.6,31.9,,,,3.9,,1011.4,
2022-01-08 00:00:00,27.8,24.9,31.8,,,,4.4,,1011.7,
2022-01-09 00:00:00,27,24.7,34.5,0,,,5.1,,1010.9,
2022-01-10 00:00:00,27.1,24.7,30.2,,,,4,,1010.8,
2022-01-11 00:00:00,27.4,24.5,30.5,,,,4.4,,1010.7,
2022-01-12 00:00:00,27.8,24.9,31,,,,4.1,,1010.7,
2022-01-13 00:00:00,28.3,24.9,32,0,,,3.1,,1010.8,
2022-01-14 00:00:00,28.3,25.1,32.1,0,,,3.3,,1010.6,
2022-01-15 00:00:00,28.4,25.5,31,,,,3.3,,1010.3,
2022-01-16 00:00:00,28.5,24.9,31.4,2.3,,,4,,1010.6,
2022-01-17 00:00:00,28,24.4,31.7,,,,4.8,,1012.1,
2022-01-18 00:00:00,28.1,24.5,32.4,,,,5.6,,1012,
2022-01-19 00:00:00,28.1,24.4,31.8,,,,6.8,,1010.8,
2022-01-20 00:00:00,27.8,23.9,31.9,,,,6.2,,1010.4,
2022-01-21 00:00:00,26,19.8,32.4,0,,,4.1,,1010.9,
2022-01-22 00:00:00,26.9,22.7,30.3,,,,3.7,,1010.2,
2022-01-23 00:00:00,27.1,23.2,30.1,,,,3.1,,1010.1,
2022-01-24 00:00:00,27.4,24.1,29.9,,,,3.3,,1009.5,
2022-01-25 00:00:00,27.4,24.4,30.1,,,,3.1,,1009.4,
2022-01-26 00:00:00,26.9,23.5,29.9,,,,3.2,,1009.7,
2022-01-27 00:00:00,27.4,23.5,30.9,,,,4.1,,1009.1,
2022-01-28 00:00:00,27.6,23.9,31,,,,4.6,,1009.7,
2022-01-29 00:00:00,28,24.7,31.4,,,,3.8,,1010.5,
2022-01-30 00:00:00,27.1,24.7,31.3,0,,,3.5,,1010.6,
2022-01-31 00:00:00,28.1,25.3,31.1,,,,3.1,,1010.1,
2022-02-01 00:00:00,28.2,24.7,31.8,,,,4.1,,1009.5,
2022-02-02 00:00:00,27.9,24.1,31.4,,,,4.1,,1010.1,
2022-02-03 00:00:00,26.3,23.1,30.7,0,,,3.4,,1010.8,
2022-02-04 00:00:00,27.7,23.3,30.8,0,,,3.2,,1009.7,
2022-02-05 00:00:00,27.7,23.8,30.6,,,,3.3,,1009.6,
2022-02-06 00:00:00,27.8,24.4,31.1,,,,4.1,,1011,
2022-02-07 00:00:00,27.4,23.9,31,,,,5.8,,1011.6,
2022-02-08 00:00:00,27.8,22.9,32.7,0,,,6.2,,1010.6,
2022-02-09 00:00:00,28,23.7,34.1,0,,,6.2,,1009.9,
2022-02-10 00:00:00,27.4,24.3,30.5,,,,5.2,,1009.6,
2022-02-11 00:00:00,27.5,25,30.7,,,,3.2,,1009.1,
2022-02-12 00:00:00,27.3,24.3,32.1,0.3,,,3.6,,1008.8,
2022-02-13 00:00:00,26.5,24.1,30.1,,,,5.2,,1008.2,
2022-02-14 00:00:00,27.3,24.3,33.1,0,,,5.6,,1007.9,
2022-02-15 00:00:00,27.6,24,31,,,,6.6,,1008.4,
2022-02-16 00:00:00,27.5,23.8,31.1,,,,6,,1007.1,
2022-02-17 00:00:00,27.4,23.8,31,,,,5.5,,1006,
2022-02-18 00:00:00,27.5,23.9,30.8,,,,3.8,,1007.3,
2022-02-19 00:00:00,27.9,25.3,30.8,,,,3.3,,1009.2,
2022-02-20 00:00:00,27.9,25,30.6,,,,3.3,,1009.6,
2022-02-21 00:00:00,28.5,25.8,30.8,,,,3.4,,1009.2,
2022-02-22 00:00:00,28.8,26,32,0,,,3.4,,1010,
2022-02-23 00:00:00,28.2,25.1,31.3,,,,3.4,,1011.3,
2022-02-24 00:00:00,28.2,25.1,31.2,,,,3.8,,1012.1,
2022-02-25 00:00:00,29.2,25.6,32.6,1.3,,,4.2,,1011.5,
2022-02-26 00:00:00,28,24.9,31.3,,,,4,,1011.1,
2022-02-27 00:00:00,28,24.1,31.5,,,,4.1,,1011.1,
2022-02-28 00:00:00,28.2,24.2,31.8,,,,5.3,,1010.9,
2022-03-01 00:00:00,28.5,24.9,32.1,,,,5.6,,1010.4,
2022-03-02 00:00:00,28,24.6,31.4,,,,6.2,,1009.5,
2022-03-03 00:00:00,30.1,26.2,33.9,0,,,6.4,,1008.7,
2022-03-04 00:00:00,28.4,25.5,31.1,,,,5,,1009.4,
2022-03-05 00:00:00,28.3,25,32.1,0,,,4.4,,1009.1,
2022-03-06 00:00:00,28.4,25.3,31.3,,,,4,,1008.9,
2022-03-07 00:00:00,28.6,25.5,31.4,,,,3.6,,1009.2,
2022-03-08 00:00:00,28.6,25.9,31.3,,,,3.7,,1009.3,
2022-03-09 00:00:00,28.1,24.6,32.3,0.5,,,3.9,,1008.8,
2022-03-10 00:00:00,29.6,25.6,32.1,0,,,4.1,,1008.9,
2022-03-11 00:00:00,28.7,25.6,31.4,,,,3.8,,1008.3,
2022-03-12 00:00:00,25.1,24.7,32.1,1,,,4.1,,1008.1,
2022-03-13 00:00:00,27.7,24.6,31.2,,,,3.4,,1007.8,
2022-03-14 00:00:00,28,24.6,31.3,,,,3.5,,1008.2,
2022-03-15 00:00:00,27.9,24.8,30.6,,,,3.3,,1008.2,
2022-03-16 00:00:00,27.7,25.3,30.2,,,,3.3,,1008.1,
2022-03-17 00:00:00,28.4,26.1,32,0,,,3.8,,1007.8,
2022-03-18 00:00:00,28.7,26.3,31.2,,,,3.9,,1007.6,
2022-03-19 00:00:00,28.9,26.4,31,,,,4.7,,1007.8,
2022-03-20 00:00:00,29.2,27.3,31,,,,5,,1007.9,
2022-03-21 00:00:00,29.4,26.6,31.9,0,,,4.8,,1008.1,
2022-03-22 00:00:00,29.6,27.3,31.7,,,,4.5,,1008.1,
2022-03-23 00:00:00,29.5,27.2,31.5,,,,4.7,,1008,
2022-03-24 00:00:00,29.2,26.6,31.2,,,,4.5,,1008.3,
2022-03-25 00:00:00,29,26.3,31.4,,,,4.2,,1009.1,
2022-03-26 00:00:00,29.1,25.6,31.9,0,,,3.9,,1010.7,
2022-03-27 00:00:00,29.3,26.4,31.9,,,,3.4,,1011.1,
2022-03-28 00:00:00,29.2,26.5,32.1,,,,3.8,,1010.5,
2022-03-29 00:00:00,29.1,26.4,31.9,,,,4.4,,1010,
2022-03-30 00:00:00,28.6,25.7,31.2,,,,4.2,,1009.7,
2022-03-31 00:00:00,28.8,24.9,32.8,0,,,4.2,,1009.7,
2022-04-01 00:00:00,28.6,25.2,31.4,,,,4.8,,1009.9,
2022-04-02 00:00:00,29.3,25.8,32.9,0.3,,,3.8,,1010.9,
2022-04-03 00:00:00,28.8,25.7,32.5,0,,,3.8,,1010.2,
2022-04-04 00:00:00,28.6,25.3,32.6,1.5,,,3.5,,1010.3,
2022-04-05 00:00:00,27.3,24.9,32.4,0,,,3.4,,1011.9,
2022-04-06 00:00:00,27.8,23.9,32.1,4.6,,,3.7,,1012.1,
2022-04-07 00:00:00,29.6,24.4,33.1,0,,,3.7,,1010.9,
2022-04-08 00:00:00,24.9,24.2,30.8,45.2,,,3,,1010.1,
2022-04-09 00:00:00,26.8,22.9,30.1,22.9,,,3.4,,1009.3,
2022-04-10 00:00:00,24.9,24.4,26.2,121.9,,,2.8,,1008.7,
2022-04-11 00:00:00,27.3,23.4,30.7,13.2,,,2.9,,1007.6,
2022-04-12 00:00:00,27.2,25.1,30.2,,,,2.8,,1007.2,
2022-04-13 00:00:00,27.7,24.3,31.6,6.1,,,3.1,,1007.2,
2022-04-14 00:00:00,28.9,24.5,31.9,15.2,,,4.2,,1007.9,
2022-04-15 00:00:00,29.6,25.9,32,0,,,4.9,,1008.2,
2022-04-16 00:00:00,29.3,26.1,32.4,0,,,4.6,,1007.5,
2022-04-17 00:00:00,28.7,26.2,31.9,0,,,4.3,,1008.1,
2022-04-18 00:00:00,29.1,25.9,31.7,0,,,4.4,,1009.4,
2022-04-19 00:00:00,28.3,27.3,30.2,4.3,,,3.7,,1010.4,
2022-04-20 00:00:00,29.1,25.6,32.1,62.7,,,3.4,,1008.5,
2022-04-21 00:00:00,29.1,26,31.5,25.7,,,3.7,,1007.6,
2022-04-22 00:00:00,28.3,25.9,32.1,0,,,3.3,,1008.7,
2022-04-23 00:00:00,28.5,24.9,31.4,10.9,,,3.4,,1009.2,
2022-04-24 00:00:00,29.2,25.6,32.1,0,,,3.1,,1008.1,
2022-04-25 00:00:00,28.6,25.6,31.6,0,,,3.1,,1007.7,
2022-04-26 00:00:00,29.3,26.2,32.1,4.3,,,3.2,,1007.8,
2022-04-27 00:00:00,28.9,26.6,32.5,0,,,3.2,,1007.6,
2022-04-28 00:00:00,28.3,25,32.5,71.1,,,3.3,,1008.6,
2022-04-29 00:00:00,29.3,24.9,32.1,0.5,,,3.2,,1009.1,
2022-04-30 00:00:00,29.9,26.2,32.7,13.2,,,3.5,,1007.8,
2022-05-01 00:00:00,29.8,27.1,31.2,12.7,,,4.5,,1007,
2022-05-02 00:00:00,30.3,27.6,32.4,3.6,,,4.5,,1006.6,
2022-05-03 00:00:00,30,28.2,31.9,,,,3.4,,1007,
2022-05-04 00:00:00,30.4,27.9,32.9,0,,,3.7,,1007.8,
2022-05-05 00:00:00,29.1,27.5,32.5,2.3,,,3.2,,1007.7,
2022-05-06 00:00:00,29.3,24.4,32.3,45.5,,,3.7,,1007,
2022-05-07 00:00:00,30.4,26,32.3,0,,,4,,1006.4,
2022-05-08 00:00:00,30.6,29.1,32.2,0,,,5.6,,1005.4,
2022-05-09 00:00:00,30.2,29.2,32.4,0,,,6.3,,1005.1,
2022-05-10 00:00:00,30.1,27.5,32,6.9,,,7.5,,1005.1,
2022-05-11 00:00:00,30.1,29.2,32.2,0,,,8.5,,1006.4,
2022-05-12 00:00:00,28.6,25.9,31.7,3.6,,,7.5,,1007.5,
2022-05-13 00:00:00,27.3,25.4,28.4,36.1,,,6.3,,1007.5,
2022-05-14 00:00:00,27.9,25.9,30.2,2.8,,,7.2,,1008,
2022-05-15 00:00:00,28.7,26.1,30.9,2.8,,,7.1,,1008.6,
2022-05-16 00:00:00,28.3,25.3,31,16.5,,,6.5,,1008,
2022-05-17 00:00:00,28.4,25.4,30.3,6.4,,,6.8,,1006.9,
2022-05-18 00:00:00,28.2,25.5,30.7,1.5,,,7.4,,1007.8,
2022-05-19 00:00:00,28.3,25.1,30.9,16.8,,,7,,1009.2,
2022-05-20 00:00:00,28.9,26,30.6,2.8,,,6.4,,1009.7,
2022-05-21 00:00:00,29.3,27.1,31.2,0.8,,,6.4,,1009.1,
2022-05-22 00:00:00,29.4,27.6,31.2,0.5,,,6.9,,1007.9,
2022-05-23 00:00:00,29.1,26.4,31.2,2.3,,,6.8,,1007,
2022-05-24 00:00:00,28.2,27.5,30.5,1.3,,,6,,1008.6,
2022-05-25 00:00:00,28.8,24.8,30.7,13.7,,,5.3,,1009.8,
2022-05-26 00:00:00,28.6,26.7,30.2,,,,5.4,,1009.6,
2022-05-27 00:00:00,27.4,24.4,29.5,43.7,,,7.3,,1009.6,
2022-05-28 00:00:00,28.5,26.1,30.6,1,,,13.6,,1009.9,
2022-05-29 00:00:00,26.9,25.4,29.5,9.7,,,12.7,,1009.9,
2022-05-30 00:00:00,27.1,24.4,30.1,15,,,15.9,,1008.9,
2022-05-31 00:00:00,25.6,24.6,26.4,35.6,,,21.1,,1008.5,
2022-06-01 00:00:00,28.4,24.1,30,21.6,,,20.5,,1008.1,
2022-06-02 00:00:00,28.9,26.4,31.1,0,,,22,,1007.9,
2022-06-03 00:00:00,28.7,26.8,31,9.4,,,17,,1007.8,
2022-06-04 00:00:00,28.5,24.9,30.7,1.8,,,12,,1007.6,
2022-06-05 00:00:00,28.6,26,30.8,4.8,,,13.8,,1007.8,
2022-06-06 00:00:00,26.1,24.4,27.8,10.1,,,13.7,,1008.3,
2022-06-07 00:00:00,28.3,24.1,29.9,0,,,13.8,,1009,
2022-06-08 00:00:00,28.4,24.8,30.9,7.9,,,14.2,,1008.8,
2022-06-09 00:00:00,28.6,27.3,30.6,1.8,,,15,,1008.7,
2022-06-10 00:00:00,28.8,27.3,30.7,4.3,,,14.8,,1009.4,
2022-06-11 00:00:00,27.9,27,30.1,0.5,,,13.3,,1009.8,
2022-06-12 00:00:00,28,25.9,30.7,1,,,10.3,,1009.7,
2022-06-13 00:00:00,28.6,25.7,31,4.1,,,10.5,,1009.7,
2022-06-14 00:00:00,28.8,26.4,30.5,0,,,4.9,,1008.7,
2022-06-15 00:00:00,28.1,26.6,30.9,1,,,3.8,,1007.9,
2022-06-16 00:00:00,27.8,26.4,30,26.4,,,3,,1007.7,
2022-06-17 00:00:00,28.6,26.2,30.3,0.3,,,4.2,,1007.7,
2022-06-18 00:00:00,27.7,25.6,30.3,8.6,,,3.5,,1008.2,
2022-06-19 00:00:00,28.3,25.1,30.6,8.4,,,3.4,,1008.5,
2022-06-20 00:00:00,28.4,26.2,30.7,0,,,4.4,,1007.9,
2022-06-21 00:00:00,29.2,27.6,31,0,,,5.1,,1007.1,
2022-06-22 00:00:00,28.2,27.3,31.1,0,,,5.5,,1008.2,
2022-06-23 00:00:00,28.8,26.2,30.8,9.9,,,4.4,,1009.2,
2022-06-24 00:00:00,28.1,27.2,30.3,3.8,,,4.8,,1008.9,
2022-06-25 00:00:00,29.1,27.4,31.2,0,,,5.6,,1007.6,
2022-06-26 00:00:00,28.7,27.2,30.7,2.8,,,5.8,,1007.5,
2022-06-27 00:00:00,29.3,27.6,31.1,0,,,4.7,,1008.6,
2022-06-28 00:00:00,29.1,27.8,31.4,0,,,5.1,,1008.6,
2022-06-29 00:00:00,28.8,27.2,31.1,0,,,5.7,,1007.4,
2022-06-30 00:00:00,27.9,27.2,29.4,0,,,5.7,,1006.7,
2022-07-01 00:00:00,28.8,27.6,30.7,0,,,6,,1006.4,
2022-07-02 00:00:00,29,27.9,31.6,0,,,7.2,,1005.8,
2022-07-03 00:00:00,27.7,26.5,28.9,1,,,7.4,,1006.5,
2022-07-04 00:00:00,28.4,26.4,30.6,0,,,6.3,,1007.1,
2022-07-05 00:00:00,28.3,25.9,30.1,0,,,6.2,,1007.3,
2022-07-06 00:00:00,28.3,26.2,30.2,0,,,4.1,,1007.9,
2022-07-07 00:00:00,27.5,26.6,30.1,0,,,3.8,,1009.2,
2022-07-08 00:00:00,28.6,25.6,30.5,0,,,5.1,,1008.7,
2022-07-09 00:00:00,28.1,26,30.3,0,,,5.9,,1008,
2022-07-10 00:00:00,28.1,26.6,30.4,0,,,6.9,,1008.5,
2022-07-11 00:00:00,27.7,25.4,29.7,0.5,,,6.2,,1010.5,
2022-07-12 00:00:00,28.8,26.5,30.6,0,,,5.8,,1010.7,
2022-07-13 00:00:00,28.5,27,30.3,0.9,,,7.1,,1009,
2022-07-14 00:00:00,28.6,27,30.2,3.4,,,7.1,,1007.6,
2022-07-15 00:00:00,28.4,26.5,30.2,2,,,5.1,,1007.5,
2022-07-16 00:00:00,28.6,26.1,31.1,1.5,,,4.6,,1007.9,
2022-07-17 00:00:00,28.9,26.9,31.5,0,,,3.7,,1008.3,
2022-07-18 00:00:00,28.8,27.1,31,0,,,4.1,,1008.1,
2022-07-19 00:00:00,28.3,26.8,32.4,0,,,3.8,,1007.9,
2022-07-20 00:00:00,27.9,26.5,30.4,0.8,,,4.4,,1007.8,
2022-07-21 00:00:00,27.5,26.4,29.6,0.5,,,5.1,,1007.6,
2022-07-22 00:00:00,27.6,26.3,29.3,2.3,,,5.8,,1008.4,
2022-07-23 00:00:00,28.1,26.7,30.3,0,,,5.8,,1008.4,
2022-07-24 00:00:00,28,26.8,29.8,0,,,4.8,,1008.3,
2022-07-25 00:00:00,28.2,27,30.3,0,,,3.8,,1008.1,
2022-07-26 00:00:00,28.4,26.5,30.9,0,,,3,,1008.2,
2022-07-27 00:00:00,27.3,25.2,31.7,0,,,2.4,,1007.9,
2022-07-28 00:00:00,27.1,24.4,29.6,2.3,,,2.1,,1008,
2022-07-29 00:00:00,27,25.2,28.9,1.2,,,2.1,,1008.1,
2022-07-30 00:00:00,28.1,25.9,30.8,0.8,,,3,,1007.6,
2022-07-31 00:00:00,28.4,26.9,30.7,0,,,4.3,,1006.5,
2022-08-01 00:00:00,27.1,26.5,28,0.5,,,6.3,,1006.6,
2022-08-02 00:00:00,26.9,26.4,29.4,1,,,8.3,,1006.6,
2022-08-03 00:00:00,27,25.2,29.1,3.3,,,8.4,,1006.6,
2022-08-04 00:00:00,27.3,26,30,14.7,,,8.5,,1007.7,
2022-08-05 00:00:00,27,24.3,28.8,24.9,,,6.7,,1008.6,
2022-08-06 00:00:00,27.7,25.4,29.8,2.8,,,5.8,,1008.2,
2022-08-07 00:00:00,27.7,25.9,30,0,,,6.2,,1007.8,
2022-08-08 00:00:00,28,26.4,29.9,0,,,7,,1007.9,
2022-08-09 00:00:00,28.1,26.4,30,0.8,,,6.5,,1007.9,
2022-08-10 00:00:00,28.3,26,30.1,0,,,5.1,,1007.8,
2022-08-11 00:00:00,28.3,26.1,30.4,0,,,4.9,,1008.1,
2022-08-12 00:00:00,28.1,27,29.9,0,,,4.8,,1008.7,
2022-08-13 00:00:00,28.3,27,30.6,0,,,4.7,,1008.4,
2022-08-14 00:00:00,28,26.7,30.5,0,,,4.7,,1008.8,
2022-08-15 00:00:00,28.1,25.4,30.4,0,,,4.1,,1009.1,
2022-08-16 00:00:00,28.2,26.4,30.7,0,,,4,,1009,
2022-08-17 00:00:00,28.6,26.9,30.9,0,,,4.8,,1009.6,
2022-08-18 00:00:00,28.6,26.6,31.1,0,,,4.8,,1009.2,
2022-08-19 00:00:00,28.7,27,31.1,0,,,5.3,,1009,
2022-08-20 00:00:00,28.2,27.3,30.6,1,,,5.8,,1009.2,
2022-08-21 00:00:00,28.6,26.9,30.8,0,,,6,,1009.1,
2022-08-22 00:00:00,27.9,26.2,30.6,1.5,,,5.8,,1009.2,
2022-08-23 00:00:00,28.1,25.9,30.3,1,,,5.2,,1009.5,
2022-08-24 00:00:00,27.8,26.3,30.6,0,,,5.2,,1009.8,
2022-08-25 00:00:00,27.5,26.1,30.2,0,,,4.7,,1008.5,
2022-08-26 00:00:00,27.1,26.3,30.3,0,,,5.2,,1007.7,
2022-08-27 00:00:00,26.9,25.4,29.1,3.8,,,5.5,,1008,
2022-08-28 00:00:00,27.8,26,29.9,0,,,5.1,,1007.7,
2022-08-29 00:00:00,27.3,26.4,30.1,0,,,4.2,,1007.7,
2022-08-30 00:00:00,27.1,25.8,30.8,0.3,,,2.9,,1007.5,
2022-08-31 00:00:00,25.2,24.4,26.4,23.9,,,3.2,,1007.4,
2022-09-01 00:00:00,25.9,24.3,27.3,30.5,,,3.7,,1008.3,
2022-09-02 00:00:00,27.2,24.1,29.9,1.3,,,3.9,,1009.3,
2022-09-03 00:00:00,27.1,24.8,29.8,2.5,,,3.6,,1009.3,
2022-09-04 00:00:00,26.7,25.2,30,3.6,,,4.1,,1008.9,
2022-09-05 00:00:00,25.9,24.8,27.2,0,,,5.1,,1008.7,
2022-09-06 00:00:00,26.9,24.7,29.9,12.4,,,6.1,,1009.2,
2022-09-07 00:00:00,26.8,25.8,29.1,2.8,,,5.8,,1009.5,
2022-09-08 00:00:00,27.3,26,29.1,0,,,5.5,,1009.5,
2022-09-09 00:00:00,27.4,26.1,29.9,0,,,6,,1009.2,
2022-09-10 00:00:00,28.1,26.4,30.2,0,,,6.5,,1009.6,
2022-09-11 00:00:00,28,26.4,30.1,0,,,6.2,,1009.3,
2022-09-12 00:00:00,28.1,26.5,30.4,0,,,5.1,,1009,
2022-09-13 00:00:00,27.7,26.3,30.1,0,,,4.8,,1010,
2022-09-14 00:00:00,28,26,30,2.2,,,4.8,,1011.3,
2022-09-15 00:00:00,28,25.8,29.8,2.1,,,4.4,,1012,
2022-09-16 00:00:00,28.3,26.4,30.1,1,,,4.8,,1010.5,
2022-09-17 00:00:00,28.4,26.4,30.2,3.1,,,5.4,,1009.9,
2022-09-18 00:00:00,28.3,26.5,30.1,2.1,,,5,,1010.4,
2022-09-19 00:00:00,28.1,26.5,29.6,4.7,,,5.2,,1010.3,
2022-09-20 00:00:00,28.3,26.7,29.9,4.1,,,5.1,,1010,
2022-09-21 00:00:00,28.3,26.6,30,2.8,,,5.5,,1009.9,
2022-09-22 00:00:00,28.6,26.9,30.8,0,,,5,,1010.2,
2022-09-23 00:00:00,28.4,27,31.1,0,,,4.5,,1010.6,
2022-09-24 00:00:00,28.5,27,31.3,0,,,4,,1009.8,
2022-09-25 00:00:00,28.7,27.1,31,0,,,3.9,,1008.5,
2022-09-26 00:00:00,28.7,27.4,31.2,0,,,3.7,,1009.1,
2022-09-27 00:00:00,28.3,26.7,31.1,1.7,,,4.5,,1008.8,
2022-09-28 00:00:00,28.2,26.9,31.2,0.3,,,5.5,,1008.3,
2022-09-29 00:00:00,28.7,27,31.2,0,,,5.5,,1008.3,
2022-09-30 00:00:00,28.1,26.9,30.6,5.3,,,7.2,,1009.3,
2022-10-01 00:00:00,27.8,24.8,30.7,3.8,,,7.2,,1009.5,
2022-10-02 00:00:00,28.3,25.5,30.6,3.8,,,6.6,,1008.8,
2022-10-03 00:00:00,27.8,26.9,29.7,0,,,6.1,,1008.3,
2022-10-04 00:00:00,28.3,26.4,30.3,0.5,,,5.2,,1008.1,
2022-10-05 00:00:00,28.3,27,30.4,0,,,4.8,,1008.2,
2022-10-06 00:00:00,28.1,26.7,30.7,0,,,4.3,,1008.2,
2022-10-07 00:00:00,28,26.4,30.3,0,,,4.2,,1008.5,
2022-10-08 00:00:00,28.1,26.7,30.4,0,,,3.7,,1008.7,
2022-10-09 00:00:00,28.3,26.8,30.9,0,,,3.3,,1008.9,
2022-10-10 00:00:00,28.4,26.5,31,0,,,3.5,,1010.1,
2022-10-11 00:00:00,28.1,25.4,31.1,1.8,,,3.8,,1010.2,
2022-10-12 00:00:00,25.7,25,29.8,18.8,,,3.2,,1010.1,
2022-10-13 00:00:00,25.7,24.3,28,0,,,2.1,,1009.6,
2022-10-14 00:00:00,25.3,23.9,27,85.9,,,2.7,,1009.1,
2022-10-15 00:00:00,25.9,24,27.6,14.8,,,2.3,,1008.6,
2022-10-16 00:00:00,27.4,24.4,30.3,2.3,,,3.2,,1009.9,
2022-10-17 00:00:00,27.2,24.6,29.8,9.7,,,3,,1011.6,
2022-10-18 00:00:00,26.1,23.9,28,24.9,,,2.8,,1011.8,
2022-10-19 00:00:00,27.7,24.5,29.7,12.2,,,3.1,,1011,
2022-10-20 00:00:00,27.9,26.8,29.8,4.6,,,3.6,,1010.8,
2022-10-21 00:00:00,25.3,23.6,28.5,25.1,,,3.2,,1011.3,
