date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-10-22 00:00:00,25.4,23.7,27.3,69.1,,,2.4,,1011.7,
2022-10-23 00:00:00,25.5,23.8,27.8,68.3,,,2.9,,1011.6,
2022-10-24 00:00:00,27.5,23.4,29.7,43.4,,,2.9,,1010.8,
2022-10-25 00:00:00,27.5,25.4,29.3,1,,,3.3,,1010.6,
2022-10-26 00:00:00,27.3,24.4,30.6,3.8,,,2.8,,1011.1,
2022-10-27 00:00:00,26.9,24.5,30.2,6.6,,,3.1,,1010.6,
2022-10-28 00:00:00,27.8,23.9,32.2,0,,,3.4,,1009.4,
2022-10-29 00:00:00,28.2,24.3,31.1,0,,,3.8,,1008.8,
2022-10-30 00:00:00,27.7,25.4,31.4,1,,,4.1,,1009,
2022-10-31 00:00:00,27.2,24.6,31.1,0,,,3.7,,1008.8,
2022-11-01 00:00:00,25.9,24.7,30.1,5.1,,,2.8,,1009.9,
2022-11-02 00:00:00,27.1,23.5,30.1,35.3,,,2.4,,1010.2,
2022-11-03 00:00:00,27.8,26.1,30.6,1,,,2.6,,1009.8,
2022-11-04 00:00:00,27.7,24.9,30.5,0.3,,,2.9,,1010.4,
2022-11-05 00:00:00,26,24.4,30,2.8,,,2.8,,1011.5,
2022-11-06 00:00:00,26.9,24,30.7,31.5,,,3.7,,1011.5,
2022-11-07 00:00:00,26.8,23.3,31.3,37.3,,,4.8,,1011,
2022-11-08 00:00:00,26.7,24.5,30.7,4.6,,,4.8,,1010.4,
2022-11-09 00:00:00,27.2,24.2,31.5,9.7,,,4.8,,1009.8,
2022-11-10 00:00:00,27,24,30.1,0,,,4.4,,1009.8,
2022-11-11 00:00:00,27.4,24.5,30.2,0.8,,,3.5,,1009.6,
2022-11-12 00:00:00,26.3,24.9,29.6,3.8,,,2.4,,1010.1,
2022-11-13 00:00:00,26.8,24.5,30.4,1.8,,,2.4,,1010.3,
2022-11-14 00:00:00,25.8,24.3,29.7,7.1,,,2.7,,1010.8,
2022-11-15 00:00:00,26.7,22.6,30,125,,,3.6,,1011.3,
2022-11-16 00:00:00,27.6,24.4,30.7,0,,,4.5,,1010.3,
2022-11-17 00:00:00,27.3,23.6,31.4,0,,,5.5,,1009.8,
2022-11-18 00:00:00,27.1,23.1,31.4,0,,,6.3,,1009.7,
2022-11-19 00:00:00,27.1,24.3,30.8,0,,,6.3,,1009.6,
2022-11-20 00:00:00,27,24.5,29.8,0,,,5.3,,1008.8,
2022-11-21 00:00:00,27,24,30.4,0,,,3.5,,1009,
2022-11-22 00:00:00,27.7,23.3,30.4,0,,,3.5,,1009.5,
2022-11-23 00:00:00,27.5,24.7,30.9,0,,,3.2,,1010.5,
2022-11-24 00:00:00,27.7,23.8,31,0,,,3,,1010.6,
2022-11-25 00:00:00,27.8,23.9,31.3,0,,,2.9,,1010.9,
2022-11-26 00:00:00,26.8,24.7,31.3,0,,,2.8,,1010.3,
2022-11-27 00:00:00,28.2,25.1,31.4,0,,,3.1,,1009,
2022-11-28 00:00:00,28.2,24.9,31.1,0,,,3,,1009.1,
2022-11-29 00:00:00,28.1,24.9,31.4,0,,,3.2,,1009.6,
2022-11-30 00:00:00,27.6,24.2,30.7,0,,,3.8,,1009.9,
2022-12-01 00:00:00,27.8,23.6,30.8,15.5,,,3.1,,1009.7,
2022-12-02 00:00:00,27.1,24.9,30.8,0,,,3,,1009.3,
2022-12-03 00:00:00,25.7,24,29.8,21.3,,,3.2,,1009.2,
2022-12-04 00:00:00,25.8,22.9,30.3,24.1,,,2.7,,1010,
2022-12-05 00:00:00,26.7,22.6,30.6,70.9,,,3.1,,1010.3,
2022-12-06 00:00:00,27.2,24,30.9,1,,,4.5,,1009.5,
2022-12-07 00:00:00,27.1,24.7,30.5,0,,,7.8,,1008.6,
2022-12-08 00:00:00,23.8,24.3,27.1,0,,,6.1,,1007.9,
2022-12-09 00:00:00,25.5,22.8,28,2,,,4.3,,1007.2,
2022-12-10 00:00:00,24.9,23.8,29.6,16.5,,,3.7,,1007.8,
2022-12-11 00:00:00,26.2,22.1,30.2,47.2,,,3.4,,1009.3,
2022-12-12 00:00:00,26.2,23.5,29.9,7.6,,,2.9,,1010,
2022-12-13 00:00:00,27.1,22.9,31.1,0,,,2.7,,1010.2,
2022-12-14 00:00:00,26.7,23.6,31.2,0,,,2.8,,1010.5,
2022-12-15 00:00:00,27.2,23,31.3,17,,,4,,1009.5,
2022-12-16 00:00:00,28,22.9,31.2,0,,,5.2,,1008.8,
2022-12-17 00:00:00,27.2,23.6,30.9,5.4,,,6.7,,1008.7,
2022-12-18 00:00:00,26.8,24.9,30.1,0,,,7.8,,1007.9,
2022-12-19 00:00:00,25.7,24.7,27.9,0,,,8.1,,1007.3,
2022-12-20 00:00:00,27.7,23.9,32.9,0,,,6.5,,1006.7,
2022-12-21 00:00:00,26.8,24.8,30.1,0,,,5.7,,1007.1,
2022-12-22 00:00:00,26.6,23.9,31.5,0,,,7.9,,1007.6,
2022-12-23 00:00:00,27.2,23.4,30,0.5,,,7.1,,1008.1,
2022-12-24 00:00:00,27.1,25.2,29.7,0,,,6.3,,1009,
2022-12-25 00:00:00,25.3,24.4,26.4,83.1,,,4.9,,1008.6,
2022-12-26 00:00:00,26.5,23.5,29.9,15.5,,,2.7,,1010.3,
2022-12-27 00:00:00,27.3,23.2,31.7,0,,,3,,1012.4,
2022-12-28 00:00:00,27.5,24.7,30.6,0,,,3.1,,1013.3,
2022-12-29 00:00:00,28,25,31.7,4.3,,,3.4,,1014.1,
2022-12-30 00:00:00,27.6,22.9,33,0,,,4.3,,1014.8,
2022-12-31 00:00:00,26.4,22.3,32.4,0,,,5.1,,1014.6,
2023-01-01 00:00:00,27.1,21.5,32.3,0,,,5.9,,1013.8,
2023-01-02 00:00:00,27.1,22.6,31.4,0,,,5.4,,1013.4,
2023-01-03 00:00:00,27.2,22.4,32.3,0,,,6.8,,1013.3,
2023-01-04 00:00:00,27.8,23.3,32.5,0,,,6.7,,1012.5,
2023-01-05 00:00:00,27.6,23.4,33.3,0,,,6.1,,1011.9,
2023-01-06 00:00:00,27.4,25.1,32.2,0,,,6.7,,1012.7,
2023-01-07 00:00:00,26.7,24.2,32.1,0.8,,,6,,1012.3,
2023-01-08 00:00:00,27.2,23.7,30.9,7.9,,,6.6,,1011.9,
2023-01-09 00:00:00,27.3,23.5,31.8,0,,,7.6,,1012.7,
2023-01-10 00:00:00,26.7,22.6,31.2,0,,,7.6,,1012.7,
2023-01-11 00:00:00,26.3,21.9,30.6,0,,,7.4,,1011.6,
2023-01-12 00:00:00,26.6,22.1,33,0,,,7.4,,1010.9,
2023-01-13 00:00:00,26.5,21.4,31.2,0,,,6.3,,1011.2,
2023-01-14 00:00:00,27.3,23.6,31.1,0,,,5.5,,1011.1,
2023-01-15 00:00:00,26.9,23.5,30.8,0,,,4.5,,1010.7,
2023-01-16 00:00:00,26.1,24.2,31.2,0,,,3.4,,1010.9,
2023-01-17 00:00:00,25.8,23.1,28.7,31,,,3.5,,1011.4,
2023-01-18 00:00:00,26.5,23.1,30.9,0,,,4.8,,1011.9,
2023-01-19 00:00:00,26.5,22.6,31.5,0,,,7,,1012,
2023-01-20 00:00:00,26,21.6,31.4,0,,,7.6,,1011.7,
2023-01-21 00:00:00,26,23.9,29.4,0,,,7.3,,1010.8,
2023-01-22 00:00:00,26.7,23.2,30.1,0,,,6.7,,1010,
2023-01-23 00:00:00,27.2,23.9,31.7,0,,,4.7,,1009.5,
2023-01-24 00:00:00,25.8,24.4,28.9,1.8,,,3.3,,1010,
2023-01-25 00:00:00,26.5,22.7,31.2,71.1,,,4.8,,1010.1,
2023-01-26 00:00:00,26.6,23.5,30.1,0,,,4.8,,1010.1,
2023-01-27 00:00:00,27.2,23.8,31.3,0,,,5.2,,1010,
2023-01-28 00:00:00,26.8,23.7,31.2,0,,,6.9,,1009.1,
2023-01-29 00:00:00,26.5,22.6,30.8,0,,,6.9,,1008.4,
2023-01-30 00:00:00,25.9,23.2,30.9,0,,,4.6,,1009.2,
2023-01-31 00:00:00,25.8,24.9,29.1,0.3,,,7.9,,1008.7,
2023-02-01 00:00:00,26.2,23.7,29.7,2,,,7.6,,1007.8,
2023-02-02 00:00:00,26.2,23.9,29.4,5.3,,,5.4,,1007.8,
2023-02-03 00:00:00,26.3,24.5,28.6,2.3,,,3.1,,1008.9,
2023-02-04 00:00:00,26.8,24.2,30.1,13.3,,,4,,1009.1,
2023-02-05 00:00:00,27.3,24.7,31.1,1.5,,,5.2,,1008.8,
2023-02-06 00:00:00,27.5,24.7,31.6,0,,,6.2,,1009.4,
2023-02-07 00:00:00,27.9,25,32.6,0,,,4.6,,1009.9,
2023-02-08 00:00:00,27.9,24.9,32.8,0.3,,,4.1,,1009.3,
2023-02-09 00:00:00,27.5,24.4,31.5,0,,,4.3,,1010.3,
2023-02-10 00:00:00,27.4,24.9,31.3,0,,,4.5,,1011.3,
2023-02-11 00:00:00,27.4,23.5,30.6,0,,,5.7,,1011.4,
2023-02-12 00:00:00,27.3,24.4,30.4,0,,,4.9,,1011.7,
2023-02-13 00:00:00,27.3,23.6,30.2,0,,,4.4,,1011.5,
2023-02-14 00:00:00,27.7,24.5,31.6,0,,,4.5,,1011.4,
2023-02-15 00:00:00,27.7,23.8,32.3,0,,,5.1,,1009.8,
2023-02-16 00:00:00,27.5,22.5,31.9,0,,,5.3,,1009.8,
2023-02-17 00:00:00,27.8,23.6,31.8,0,,,5.1,,1010.4,
2023-02-18 00:00:00,28.3,24.4,32.3,0,,,5,,1010.8,
2023-02-19 00:00:00,27.1,25.1,31.7,0,,,3.6,,1011.2,
2023-02-20 00:00:00,26.2,24.5,32.3,19.3,,,3.1,,1011.5,
2023-02-21 00:00:00,27.4,23.9,31.3,36.8,,,3.8,,1011.2,
2023-02-22 00:00:00,27.3,22.9,31.8,0,,,4.6,,1010.9,
2023-02-23 00:00:00,27.6,24,30.9,1,,,3.5,,1010.9,
2023-02-24 00:00:00,27.3,24.7,31.6,0,,,3.3,,1011.3,
2023-02-25 00:00:00,27.2,24.1,32.2,9.9,,,3.9,,1012.4,
2023-02-26 00:00:00,27.6,23.6,33.5,1.8,,,4.6,,1013,
2023-02-27 00:00:00,26.9,23.1,31.6,0,,,5.5,,1013.6,
2023-02-28 00:00:00,27.8,24.6,32.3,0,,,4.2,,1012.8,
2023-03-01 00:00:00,28,24.4,31.8,0,,,3.4,,1012.6,
2023-03-02 00:00:00,28,24.3,32.5,0,,,3.8,,1013.2,
2023-03-03 00:00:00,28.2,24.7,33.4,0.9,,,4.4,,1013.8,
2023-03-04 00:00:00,27.3,25,33,0.5,,,3.4,,1013.7,
2023-03-05 00:00:00,28.1,24.4,31.7,0,,,3.3,,1013.4,
2023-03-06 00:00:00,27,24.9,31.8,0,,,3.7,,1012.4,
2023-03-07 00:00:00,26.8,23.5,32.2,15.5,,,3.7,,1011.6,
2023-03-08 00:00:00,28.1,23.6,33.4,9.4,,,3.7,,1011,
2023-03-09 00:00:00,28.7,24.6,33.4,0,,,3.6,,1010.5,
2023-03-10 00:00:00,27.6,25.6,30.5,0,,,3.2,,1010.6,
2023-03-11 00:00:00,26.7,25.1,31.3,0,,,3.1,,1010.5,
2023-03-12 00:00:00,27.4,24.5,31,8.1,,,3.4,,1010.2,
2023-03-13 00:00:00,27.8,24.1,31.7,0,,,3.4,,1009.7,
2023-03-14 00:00:00,27.1,24.3,31.6,0,,,3.4,,1009.1,
2023-03-15 00:00:00,28.1,23.3,31.8,2.3,,,3.4,,1008.8,
2023-03-16 00:00:00,27.3,24.9,31.7,0,,,3.3,,1009.6,
2023-03-17 00:00:00,28.3,23.8,31.4,0,,,3.4,,1009.5,
2023-03-18 00:00:00,27.9,25.8,32.2,0,,,4.1,,1009.4,
2023-03-19 00:00:00,28.1,23.8,31.8,0,,,4,,1009.1,
2023-03-20 00:00:00,27.2,24.2,31.1,32.8,,,3.8,,1009.1,
2023-03-21 00:00:00,28.4,24.4,32.1,0,,,3.4,,1008.6,
2023-03-22 00:00:00,29,25,31.7,0,,,3.9,,1009,
2023-03-23 00:00:00,27.2,26.4,31.4,37.1,,,3.5,,1009.3,
2023-03-24 00:00:00,27.7,24.5,31.6,1.3,,,3.9,,1009.8,
2023-03-25 00:00:00,28.3,23.6,31.6,5.1,,,3.7,,1010.5,
2023-03-26 00:00:00,28.6,25.6,31.8,0,,,3.4,,1009.9,
2023-03-27 00:00:00,28.9,25,32.1,1.5,,,3.1,,1009.4,
2023-03-28 00:00:00,28.8,26.2,31.9,0,,,3.6,,1009.5,
2023-03-29 00:00:00,28.7,25.9,31.9,0,,,3.8,,1010.2,
2023-03-30 00:00:00,28.1,23.6,31.9,11.4,,,3.7,,1010,
2023-03-31 00:00:00,29.3,25,32.1,0,,,3.6,,1009.1,
2023-04-01 00:00:00,28.6,26,32.5,0,,,3.9,,1009.4,
2023-04-02 00:00:00,28.4,25.4,31.6,0.5,,,3.6,,1009.5,
2023-04-03 00:00:00,28,25.2,32.1,0,,,4,,1009.3,
2023-04-04 00:00:00,27.1,24.9,31.1,3.3,,,3.5,,1010.2,
2023-04-05 00:00:00,28.4,23.8,31.6,1.3,,,3.5,,1009.6,
2023-04-06 00:00:00,28.2,25.5,32,0,,,3.8,,1009.9,
2023-04-07 00:00:00,28.2,24.9,32,0,,,3.3,,1010.6,
2023-04-08 00:00:00,27.3,23.9,31.3,50.3,,,3.3,,1011.9,
2023-04-09 00:00:00,28.4,24.3,31.5,0,,,3.4,,1012,
2023-04-10 00:00:00,28.1,25,32.6,0,,,3.3,,1011,
2023-04-11 00:00:00,29.3,24.4,33.1,7.9,,,3,,1010.5,
2023-04-12 00:00:00,29.6,25.5,33.4,0,,,3.4,,1010.7,
2023-04-13 00:00:00,29.1,26.5,32.8,0,,,3.3,,1010.3,
2023-04-14 00:00:00,28.4,25.7,32.3,5.1,,,3.7,,1010.5,
2023-04-15 00:00:00,28.2,26.1,32.3,27.7,,,3.8,,1010.2,
2023-04-16 00:00:00,28.6,24.7,32.1,22.6,,,3.7,,1009.1,
2023-04-17 00:00:00,29.1,25.7,32.4,0,,,3.4,,1009.1,
2023-04-18 00:00:00,30.2,26.2,32.8,0,,,3.3,,1009.9,
2023-04-19 00:00:00,30.2,27,32.8,0,,,3.8,,1008.8,
2023-04-20 00:00:00,30,27.2,32.7,0,,,4.1,,1007.2,
2023-04-21 00:00:00,29.8,26.5,32.5,0,,,4.1,,1007.1,
2023-04-22 00:00:00,29.1,25.6,32.1,10.7,,,3.4,,1006.9,
2023-04-23 00:00:00,29.3,26.9,33.1,0,,,3.8,,1007.3,
2023-04-24 00:00:00,28.3,25.8,32.9,0,,,2.8,,1008.3,
2023-04-25 00:00:00,27.7,25.6,33,0.5,,,2.8,,1008.6,
2023-04-26 00:00:00,27.5,23.1,32.1,49.8,,,2.9,,1008.1,
2023-04-27 00:00:00,28.3,23.9,32.6,17.8,,,3.4,,1008.1,
2023-04-28 00:00:00,27.8,25.2,32.4,7.6,,,2.9,,1008.8,
2023-04-29 00:00:00,26,24.6,32.4,3.6,,,2.5,,1008.2,
2023-04-30 00:00:00,27.9,23.6,31.8,48.5,,,2.6,,1007.4,
2023-05-01 00:00:00,28.6,25.4,32.2,0,,,2.8,,1007.5,
2023-05-02 00:00:00,27.1,25.2,30.5,64.5,,,2.7,,1008.7,
2023-05-03 00:00:00,27.5,24.8,31.2,10.7,,,3.1,,1009.4,
2023-05-04 00:00:00,28.3,23.8,32.8,41.9,,,2.7,,1008.8,
2023-05-05 00:00:00,26.1,22.6,28.6,71.1,,,2.6,,1008.1,
2023-05-06 00:00:00,28.3,25.2,31.7,2.3,,,3,,1008,
2023-05-07 00:00:00,29.2,26.4,31.2,3,,,3.1,,1007.8,
2023-05-08 00:00:00,29.7,26.3,31.8,5.1,,,3.1,,1007.3,
2023-05-09 00:00:00,27.3,26.4,31.6,1.8,,,3.4,,1007.5,
2023-05-10 00:00:00,28.6,24.2,31.7,28.4,,,3.4,,1007.4,
2023-05-11 00:00:00,29.2,26.1,32,0,,,6.2,,1008.6,
2023-05-12 00:00:00,29.7,24.9,32.1,8.1,,,6.3,,1009.6,
2023-05-13 00:00:00,29.6,27.4,31.6,2.5,,,6.9,,1010.1,
2023-05-14 00:00:00,29.4,27.2,31.3,13.2,,,6.3,,1009.7,
2023-05-15 00:00:00,30.2,28.5,31.8,3.2,,,6.2,,1009.5,
2023-05-16 00:00:00,30.4,28.4,32.3,1.7,,,5.1,,1009.9,
2023-05-17 00:00:00,30.3,28.6,32.5,0,,,4.4,,1010.4,
2023-05-18 00:00:00,29.8,27.8,32.1,0,,,4.1,,1011.4,
2023-05-19 00:00:00,29.2,27,31.9,0,,,4.6,,1010.9,
2023-05-20 00:00:00,28.2,25.6,30.7,23.6,,,4.6,,1010.3,
2023-05-21 00:00:00,26.4,26.4,28.5,21.3,,,4.3,,1011,
2023-05-22 00:00:00,28.8,24.6,31.6,7.1,,,4.1,,1011.6,
2023-05-23 00:00:00,29.1,26.1,31.9,0,,,4.2,,1011.7,
2023-05-24 00:00:00,29.4,26,31.8,0,,,4.5,,1011.6,
2023-05-25 00:00:00,29.7,26.5,32.1,0,,,5.2,,1011.9,
2023-05-26 00:00:00,30.1,28,32.3,0,,,5.3,,1012.2,
2023-05-27 00:00:00,30.2,28,32.3,7.1,,,5.6,,1010.7,
2023-05-28 00:00:00,30.2,28.6,32.1,1.8,,,5.4,,1009.3,
2023-05-29 00:00:00,30.2,28.4,32.3,0,,,3.8,,1009.2,
2023-05-30 00:00:00,29.7,27.9,32.6,3.6,,,4.2,,1009.8,
2023-05-31 00:00:00,29.7,25.4,32.4,7.6,,,4.4,,1009.6,
2023-06-01 00:00:00,29.4,26.3,32.4,0,,,5.2,,1009.6,
2023-06-02 00:00:00,30.1,26.1,32.2,1.5,,,5.8,,1009.8,
2023-06-03 00:00:00,30,27,32.2,8.9,,,6,,1009.7,
2023-06-04 00:00:00,29.4,28.1,32,0,,,6.2,,1009.6,
2023-06-05 00:00:00,29.1,27.6,31.4,2.3,,,5.9,,1009.3,
2023-06-06 00:00:00,29.6,26.9,31.5,3.3,,,6.1,,1008.8,
2023-06-07 00:00:00,29.6,27.9,31.3,0.5,,,6.1,,1009,
2023-06-08 00:00:00,29.4,27.5,31.6,3.6,,,6.5,,1009.4,
2023-06-09 00:00:00,29.2,27.8,31.2,2.3,,,6.4,,1008.8,
2023-06-10 00:00:00,29.3,25.8,31.3,1.8,,,5.9,,1007.9,
2023-06-11 00:00:00,26.6,26.7,29.7,13.7,,,5.1,,1007.8,
2023-06-12 00:00:00,27.8,24.9,31.1,22.9,,,5.2,,1007.9,
2023-06-13 00:00:00,28.3,25.1,30.7,8.4,,,5.2,,1008.6,
2023-06-14 00:00:00,29.1,26.8,31.1,0,,,5.1,,1009.6,
2023-06-15 00:00:00,29.4,27.9,30.9,7.7,,,5.4,,1009.3,
2023-06-16 00:00:00,29.8,28.6,31.2,1.7,,,6.3,,1009,
2023-06-17 00:00:00,29.4,28.4,31.7,0,,,6.8,,1009.2,
2023-06-18 00:00:00,28.9,27.9,31.3,1,,,6.3,,1009.1,
2023-06-19 00:00:00,29.2,27.8,31.3,0,,,6.5,,1008.2,
2023-06-20 00:00:00,29.2,26.7,31.5,1.3,,,6.6,,1007.3,
2023-06-21 00:00:00,28.7,26.1,30.5,6.1,,,6.1,,1008,
2023-06-22 00:00:00,29.2,25.9,31.6,6.6,,,5.1,,1008.5,
2023-06-23 00:00:00,29.1,27.4,30.6,11,,,5.5,,1008.6,
2023-06-24 00:00:00,29.8,26.8,31.7,0,,,6,,1007.9,
2023-06-25 00:00:00,28.5,27.4,30.2,0.5,,,5.8,,1008.3,
2023-06-26 00:00:00,28.3,25.4,31.2,3.6,,,5.7,,1009.1,
2023-06-27 00:00:00,27.8,25.4,30.5,1,,,4.7,,1009.8,
2023-06-28 00:00:00,28.5,25.2,30.8,10,,,4.8,,1010.5,
2023-06-29 00:00:00,28.2,27,30.7,2,,,5.4,,1011.2,
2023-06-30 00:00:00,29.2,25.6,31.2,1.8,,,4.9,,1010.8,
2023-07-01 00:00:00,29.1,27.4,31.6,0.8,,,5.5,,1010.6,
2023-07-02 00:00:00,28.6,27,29.8,2.3,,,5.5,,1010,
2023-07-03 00:00:00,28.2,25.7,30.3,4.3,,,6.7,,1009.4,
2023-07-04 00:00:00,27.7,26.9,30.1,2.8,,,6.4,,1008.8,
2023-07-05 00:00:00,26.1,25.7,29.2,16.8,,,5.2,,1008.2,
2023-07-06 00:00:00,27.7,23.7,30.1,22.1,,,3.7,,1009.2,
2023-07-07 00:00:00,27.5,25.7,29.7,0.8,,,3.7,,1010.8,
2023-07-08 00:00:00,28.2,25,30.7,0,,,4,,1011.3,
2023-07-09 00:00:00,28.8,27.4,30.6,0,,,4.8,,1010,
2023-07-10 00:00:00,28.4,27.4,30.2,0,,,4.5,,1009.4,
2023-07-11 00:00:00,28.4,27.4,30.3,0,,,4.8,,1009.2,
2023-07-12 00:00:00,28.9,27.1,31.8,0,,,4.6,,1009.3,
2023-07-13 00:00:00,28.5,26.7,30,9.5,,,5.2,,1009.9,
2023-07-14 00:00:00,28.8,27.3,31,0,,,5.5,,1010.7,
2023-07-15 00:00:00,29,27.6,31.8,0.3,,,5.3,,1010.4,
2023-07-16 00:00:00,29.1,27.8,31.1,0,,,5.6,,1009.7,
2023-07-17 00:00:00,29.1,27.9,31.1,0,,,6.1,,1009.6,
2023-07-18 00:00:00,29.3,27.2,31.6,0,,,6.5,,1009.9,
2023-07-19 00:00:00,29.3,27,31.6,0,,,6.6,,1009.3,
2023-07-20 00:00:00,29,27.6,31.3,0,,,5.8,,1008.8,
2023-07-21 00:00:00,28.9,27.5,31.4,0,,,6.2,,1009.5,
2023-07-22 00:00:00,29.1,27.5,31.5,0,,,6,,1010.8,
2023-07-23 00:00:00,28.9,27.3,31.5,0,,,5.2,,1010.7,
2023-07-24 00:00:00,28.1,25.2,30.5,6.1,,,4.4,,1010,
2023-07-25 00:00:00,26.4,26,29.6,9.9,,,4.3,,1010,
2023-07-26 00:00:00,28.1,24.5,30.2,25.4,,,5.2,,1011,
2023-07-27 00:00:00,28.6,26.1,30.7,0,,,4.8,,1011.4,
2023-07-28 00:00:00,28.9,27.3,30.8,0,,,6.1,,1010.9,
2023-07-29 00:00:00,28.9,27.4,30.8,0,,,7.1,,1010.3,
2023-07-30 00:00:00,28.8,27.3,30.5,0,,,7.2,,1009.9,
2023-07-31 00:00:00,29.1,27.9,30.6,5.1,,,6.9,,1009.7,
2023-08-01 00:00:00,28.6,27.5,30.9,0,,,6.6,,1010.3,
2023-08-02 00:00:00,28.9,27.6,30.5,2.1,,,6.3,,1011.3,
2023-08-03 00:00:00,29,26.5,31.4,0,,,6.2,,1011,
2023-08-04 00:00:00,29.4,27.7,31.7,0,,,5.9,,1011.9,
2023-08-05 00:00:00,28.7,27.5,30.6,0.5,,,5.3,,1012.3,
2023-08-06 00:00:00,28.5,27.6,30.5,0,,,5.3,,1011.6,
2023-08-07 00:00:00,28.9,27.3,31.2,0,,,6,,1010.1,
2023-08-08 00:00:00,29.2,27.5,31.5,0,,,5.8,,1010.2,
2023-08-09 00:00:00,28.7,27.5,31.1,0,,,5.1,,1011.2,
2023-08-10 00:00:00,28.6,26.9,30.5,3.8,,,4.9,,1011.4,
